1625740185419, 2-2, 2, 2, 2, 2, 1, 25, 0, 1, 0, 0, 33, 113, 15214088;
1625740185518, 2-4, 2, 4, 2, 2, 1, 35, 0, 1, 0, 0, 101, 152, 20965144;
1625740185533, 2-2, 2, 2, 2, 2, 2, 36, 5, 1, 17, 0, 35, 114, 28205384;
1625740185651, 2-2, 2, 2, 3, 4, 1, 24, 0, 0, 0, 0, 41, 75, 44743192;
1625740185722, 2-4, 2, 4, 2, 2, 2, 82, 6, 0, 9, 0, 86, 204, 48112072;
1625740185773, 2-2, 2, 2, 3, 4, 2, 45, 6, 0, 14, 9, 41, 122, 65728352;
1625740185926, 2-2, 2, 2, 4, 6, 1, 30, 0, 0, 0, 0, 58, 98, 88475424;
1625740185956, 2-4, 2, 4, 3, 4, 1, 56, 0, 0, 0, 0, 107, 174, 86451624;
1625740186107, 2-2, 2, 2, 4, 6, 2, 79, 7, 0, 12, 0, 65, 181, 123209920;
1625740186188, 2-2, 2, 2, 2, 2, 1, 22, 0, 0, 0, 0, 25, 55, 133564560;
1625740186256, 2-4, 2, 4, 3, 5, 2, 124, 6, 0, 19, 0, 131, 300, 146462728;
1625740186283, 2-2, 2, 2, 2, 2, 2, 22, 0, 0, 38, 0, 20, 95, 146626512;
1625740186401, 2-2, 2, 2, 3, 4, 1, 23, 0, 0, 0, 0, 53, 85, 161622608;
1625740186529, 2-2, 2, 2, 3, 4, 2, 42, 3, 0, 11, 0, 48, 128, 183852192;
1625740186585, 2-4, 2, 4, 4, 8, 1, 57, 0, 0, 0, 0, 221, 292, 207417760;
1625740186658, 2-2, 2, 2, 4, 6, 1, 28, 0, 0, 0, 0, 62, 99, 206566784;
1625740186812, 2-2, 2, 2, 4, 6, 2, 56, 6, 0, 11, 0, 64, 154, 241851768;
1625740186911, 2-2, 2, 2, 2, 2, 1, 21, 0, 0, 0, 0, 30, 60, 251354896;
1625740186990, 2-2, 2, 2, 2, 2, 2, 28, 4, 0, 7, 0, 26, 79, 262030976;
1625740186997, 2-4, 2, 4, 4, 8, 2, 180, 7, 0, 11, 0, 191, 412, 307475872;
1625740187111, 2-2, 2, 2, 3, 4, 1, 26, 0, 0, 0, 0, 49, 90, 276944384;
1625740187173, 2-4, 2, 4, 2, 2, 1, 21, 0, 0, 0, 0, 88, 118, 328526200;
1625740187277, 2-2, 2, 2, 3, 4, 2, 66, 3, 0, 17, 0, 53, 166, 298460800;
1625740187398, 2-4, 2, 4, 2, 3, 2, 63, 4, 0, 27, 0, 112, 225, 356693840;
1625740187479, 2-2, 2, 2, 4, 6, 1, 44, 0, 1, 0, 0, 111, 167, 321088920;
1625740187705, 2-4, 2, 4, 3, 5, 1, 61, 0, 0, 0, 0, 179, 254, 394883272;
1625740187756, 2-2, 2, 2, 4, 6, 2, 117, 11, 0, 22, 0, 99, 277, 356498720;
1625740188048, 2-4, 2, 4, 3, 6, 2, 193, 4, 1, 11, 0, 115, 343, 452995504;
1625740188367, 2-4, 2, 4, 4, 6, 1, 63, 0, 0, 0, 0, 186, 259, 511746736;
1625740188746, 2-4, 2, 4, 4, 6, 2, 170, 5, 0, 10, 0, 177, 379, 603428072;
1625740188857, 2-4, 2, 4, 2, 2, 1, 21, 0, 0, 0, 0, 52, 79, 624348920;
1625740189008, 2-4, 2, 4, 2, 2, 2, 56, 3, 0, 10, 0, 64, 151, 653299712;
1625740189276, 2-4, 2, 4, 3, 5, 1, 39, 0, 0, 0, 0, 180, 230, 693021208;
1625740189608, 2-4, 2, 4, 3, 5, 2, 151, 8, 0, 16, 20, 133, 332, 753913408;
1625740190048, 2-4, 2, 4, 4, 8, 1, 84, 0, 0, 0, 0, 285, 385, 814385336;
1625740190703, 2-4, 2, 4, 4, 8, 2, 312, 11, 0, 24, 0, 273, 655, 913662768;
