1625759279383, 2-2, 2, 2, 4, 6, 1, 328, 0, 4, 0, 0, 649, 5070, 28018504;
1625759280851, 2-4, 2, 4, 4, 7, 1, 473, 0, 1, 0, 0, 1913, 2519, 52861400;
1625759281385, 2-2, 2, 2, 4, 6, 2, 745, 0, 0, 366, 0, 471, 1892, 60881152;
1625759281940, 2-6, 2, 6, 4, 6, 1, 547, 0, 1, 0, 110, 3315, 5231, 95722176;
1625759283853, 2-2, 2, 2, 4, 6, 3, 488, 166, 1, 840, 0, 692, 2468, 106526544;
1625759284810, 2-8, 2, 8, 4, 7, 1, 754, 0, 1, 0, 0, 6186, 8364, 160123032;
1625759285501, 2-4, 2, 4, 4, 9, 2, 2179, 50, 0, 160, 0, 2034, 4646, 139502368;
1625759286459, 8-4, 8, 4, 4, 9, 1, 1095, 0, 2, 0, 0, 7820, 11286, 201553216;
1625759287196, 2-2, 2, 2, 4, 6, 4, 601, 0, 0, 1892, 0, 297, 3343, 190291744;
1625759288671, 2-6, 2, 6, 4, 8, 2, 3483, 0, 0, 490, 0, 2577, 6731, 262278440;
1625759289064, 2-4, 2, 4, 4, 7, 3, 1554, 122, 1, 299, 0, 1282, 3562, 243939360;
1625759290124, 2-2, 2, 2, 4, 6, 5, 231, 160, 1, 2187, 0, 220, 2928, 285476304;
1625759291081, 8-6, 8, 6, 4, 8, 1, 1830, 0, 3, 0, 32, 12573, 15054, 381868384;
1625759292391, 2-4, 2, 4, 4, 7, 4, 1033, 160, 1, 581, 0, 1174, 3325, 396225944;
1625759292791, 8-4, 8, 4, 4, 7, 2, 3096, 45, 0, 103, 0, 2997, 6330, 494177416;
1625759293300, 2-8, 2, 8, 4, 9, 2, 4689, 51, 4, 77, 0, 3518, 8490, 439975176;
1625759293798, 2-6, 2, 6, 4, 7, 3, 2273, 179, 0, 514, 0, 1938, 5127, 446176800;
1625759295389, 2-2, 2, 2, 4, 6, 6, 411, 60, 0, 3923, 0, 398, 5265, 523127072;
1625759296456, 2-4, 2, 4, 4, 7, 5, 1152, 206, 0, 1555, 0, 777, 4065, 639920800;
1625759297035, 8-8, 8, 8, 4, 7, 1, 3448, 0, 1, 0, 39, 15376, 18991, 622459032;
1625759298271, 2-6, 2, 6, 4, 7, 4, 1548, 173, 0, 992, 0, 1511, 4473, 673771392;
1625759298551, 2-8, 2, 8, 4, 6, 3, 2508, 86, 0, 262, 0, 2205, 5251, 733453696;
1625759299739, 8-4, 8, 4, 4, 7, 3, 4580, 44, 1, 228, 0, 1915, 6948, 792553288;
1625759302029, 2-2, 2, 2, 4, 6, 7, 461, 338, 0, 5050, 0, 280, 6640, 950962720;
1625759302140, 2-4, 2, 4, 4, 9, 6, 952, 362, 0, 3086, 0, 753, 5678, 1058916400;
1625759302144, 8-6, 8, 6, 4, 7, 2, 5528, 67, 1, 99, 0, 5255, 11049, 992875400;
1625759302665, 2-6, 2, 6, 4, 7, 5, 1591, 106, 0, 1235, 0, 1323, 4394, 921708696;
1625759304229, 2-8, 2, 8, 4, 7, 4, 2293, 141, 1, 441, 0, 2414, 5678, 1074418504;
