1625758908741, 2-2, 2, 2, 4, 6, 1, 54, 0, 1, 0, 0, 145, 279, 21744424;
1625758909188, 2-4, 2, 4, 4, 8, 1, 110, 0, 1, 0, 0, 492, 648, 54997608;
1625758909287, 2-2, 2, 2, 4, 6, 2, 151, 9, 0, 130, 98, 129, 527, 54391432;
1625758909646, 2-6, 2, 6, 4, 8, 1, 171, 0, 3, 0, 0, 1007, 1364, 108383096;
1625758909820, 2-2, 2, 2, 4, 6, 3, 202, 26, 0, 159, 0, 95, 533, 95403224;
1625758910224, 2-4, 2, 4, 4, 8, 2, 386, 56, 2, 45, 0, 478, 1035, 141277808;
1625758910315, 2-8, 2, 8, 4, 8, 1, 236, 0, 0, 0, 0, 1630, 1911, 162039488;
1625758910598, 2-2, 2, 2, 4, 6, 4, 143, 0, 0, 328, 0, 124, 777, 163952632;
1625758911521, 2-4, 2, 4, 4, 7, 3, 515, 18, 1, 171, 0, 539, 1297, 231255448;
1625758911591, 2-6, 2, 6, 4, 6, 2, 840, 20, 0, 136, 0, 869, 1945, 271331408;
1625758912190, 2-2, 2, 2, 4, 6, 5, 137, 57, 1, 1010, 0, 170, 1592, 293627400;
1625758913449, 2-4, 2, 4, 4, 7, 4, 478, 43, 0, 336, 0, 895, 1928, 340914032;
1625758913996, 2-8, 2, 8, 4, 9, 2, 1421, 32, 0, 42, 0, 1973, 3681, 441244008;
1625758914483, 2-6, 2, 6, 4, 8, 3, 807, 86, 1, 383, 0, 1493, 2892, 458153360;
1625758915960, 2-4, 2, 4, 4, 7, 5, 613, 171, 0, 986, 0, 440, 2510, 517067976;
1625758916327, 2-2, 2, 2, 4, 6, 6, 146, 0, 0, 3360, 258, 171, 4137, 541688568;
1625758917652, 2-6, 2, 6, 4, 7, 4, 998, 108, 0, 565, 0, 1108, 3169, 688472200;
1625758918363, 2-8, 2, 8, 4, 8, 3, 1757, 123, 1, 129, 0, 2076, 4367, 742518408;
1625758920485, 2-4, 2, 4, 4, 6, 6, 315, 256, 1, 2223, 0, 1090, 4525, 796531064;
1625758923862, 2-6, 2, 6, 4, 7, 5, 1981, 233, 0, 1809, 0, 1848, 6209, 1010196504;
1625758923933, 2-2, 2, 2, 4, 6, 7, 231, 101, 0, 6408, 0, 163, 7606, 983472656;
1625758924308, 2-8, 2, 8, 4, 8, 4, 2654, 197, 0, 649, 0, 2247, 5945, 1096203768;
1625758926413, 2-4, 2, 4, 4, 9, 7, 1362, 82, 0, 3005, 0, 481, 5928, 1229079384;
1625758927583, 2-6, 2, 6, 4, 8, 6, 783, 96, 0, 2023, 0, 689, 3721, 1365522632;
1625758928360, 2-8, 2, 8, 4, 8, 5, 1359, 287, 0, 1030, 0, 1038, 4051, 1550931312;
1625758931517, 2-2, 2, 2, 4, 6, 8, 239, 169, 0, 6413, 530, 128, 7584, 1747287280;
1625758932909, 2-4, 2, 4, 4, 6, 8, 351, 393, 0, 4400, 0, 480, 6495, 1930316776;
