1625757894525, 2-4, 2, 4, 4, 7, 1, 90, 0, 0, 0, 0, 258, 371, 61825608;
1625757894867, 2-6, 2, 6, 4, 8, 1, 143, 0, 0, 0, 0, 591, 784, 115728288;
1625757895030, 2-4, 2, 4, 4, 7, 2, 214, 8, 1, 17, 0, 234, 505, 162985416;
1625757895148, 2-8, 2, 8, 4, 8, 1, 205, 1, 2, 0, 0, 888, 1138, 195169088;
1625757895823, 2-4, 2, 4, 4, 9, 3, 283, 31, 0, 96, 0, 316, 793, 292696872;
1625757895946, 2-6, 2, 6, 4, 7, 2, 466, 16, 1, 24, 0, 526, 1079, 311161320;
1625757896623, 2-4, 2, 4, 4, 8, 4, 225, 56, 1, 197, 0, 192, 800, 482195640;
1625757897119, 2-8, 2, 8, 4, 8, 2, 907, 24, 0, 21, 0, 960, 1971, 526511840;
1625757897577, 2-6, 2, 6, 4, 8, 3, 530, 44, 0, 112, 0, 860, 1631, 538444104;
1625757897981, 2-4, 2, 4, 4, 7, 5, 250, 70, 1, 628, 0, 206, 1358, 800826464;
1625757899310, 2-6, 2, 6, 4, 7, 4, 619, 46, 0, 192, 0, 697, 1733, 831806808;
1625757899322, 2-8, 2, 8, 4, 7, 3, 926, 52, 0, 97, 0, 1030, 2203, 883329792;
1625757900643, 2-4, 2, 4, 4, 7, 6, 275, 165, 0, 1614, 0, 331, 2662, 1339333776;
1625757902443, 2-6, 2, 6, 4, 7, 5, 573, 0, 1, 1019, 0, 1089, 3133, 1258645592;
1625757903491, 2-8, 2, 8, 4, 9, 4, 1379, 170, 0, 368, 0, 2008, 4169, 1312588368;
